num_young_drivers,age,num_of_children,years_job_held_for,income,value_of_home,commute_dist,vehicle_value,policy_tenure,5_year_total_claims_value,5_year_num_of_claims,license_points,vehicle_age,highest_education,single_parent,married,gender,type_of_use,licence_revoked,address_type,occupation_Clerical,occupation_Doctor,occupation_Home Maker,occupation_Lawyer,occupation_Manager,occupation_Professional,occupation_Student,vehicle_type_Panel Truck,vehicle_type_Pickup,vehicle_type_SUV,vehicle_type_Sports Car,vehicle_type_Van
0.0,48.0,0.0,13.0,243.3762519228201,0.0,5.5677643628300215,87.80660567406076,1.0,0.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,44.0,0.0,12.0,263.3571719167716,0.0,6.782329983125268,115.06519890914021,2.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,49.0,0.0,15.0,242.70146270675832,505.7222557886888,6.244997998398398,160.90369790654285,1.0,0.0,0.0,1.4142135623730951,9.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,51.0,0.0,15.0,331.41514751139545,568.272821803049,6.48074069840786,38.72983346207417,2.0,42214.0,1.0,1.0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,45.0,0.0,11.0,387.98066962156764,0.0,5.656854249492381,173.52233285660955,1.0,0.0,0.0,1.0,17.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,46.0,0.0,14.0,290.88485694514935,534.0234077266651,6.082762530298219,196.01020381602586,2.8284271247461903,0.0,0.0,0.0,10.571428571428571,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,48.0,0.0,10.0,261.4077275062847,0.0,6.0,79.37253933193772,3.3166247903554,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,52.0,0.0,12.0,238.57703158518842,499.5768209194658,2.23606797749979,113.31372379372236,3.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,40.0,1.0,11.0,266.9850183062713,456.50082146694984,6.557438524302,105.73551910309043,1.0,0.0,0.0,1.0,9.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,52.0,0.0,12.0,361.2146176444137,451.8775118483832,5.196152422706632,122.43365550370535,2.0,0.0,0.0,0.0,12.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,50.0,0.0,12.0,371.8924575734227,606.670421233803,7.3484692283495345,142.5833089811006,3.605551275463989,0.0,0.0,0.0,15.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,43.0,1.0,11.0,419.54856691448725,667.8405498320689,5.916079783099616,171.26003620226174,1.0,0.0,0.0,0.0,20.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,39.0,2.0,11.0,204.6191584383046,407.2100195230957,2.449489742783178,112.0267825120404,1.0,32747.0,4.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,43.0,0.0,11.0,212.81212371479216,0.0,7.280109889280518,196.85019685029528,2.6457513110645907,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,44.0,2.0,0.0,0.0,0.0,6.244997998398398,153.52524222420234,1.0,1380.0,3.0,1.7320508075688772,17.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45.0,3.0,14.0,120.63996021219504,0.0,5.5677643628300215,128.76334882255898,2.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,64.0,0.0,11.0,276.6803209482019,478.78700901340255,5.0990195135927845,88.88194417315589,2.6457513110645907,0.0,0.0,0.0,9.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,48.0,0.0,9.0,297.57688082241873,0.0,4.0,123.12595177297108,1.0,0.0,0.0,1.0,10.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,42.0,3.0,13.0,395.64125164092786,0.0,5.5677643628300215,134.38749941865873,2.449489742783178,785.0,2.0,2.0,14.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,61.0,0.0,12.0,423.71688661180355,693.8119341723664,6.708203932499369,159.84367363145782,2.449489742783178,0.0,0.0,1.0,19.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,35.0,2.0,14.0,338.38735200949816,541.8330001024301,7.3484692283495345,128.2575533838066,1.7320508075688772,11156.0,2.0,1.4142135623730951,16.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,35.0,1.0,11.0,278.36307226354575,482.50906727231563,5.291502622129181,117.00427342623003,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,37.0,2.0,10.0,175.6217526390168,364.33638303084695,5.744562646538029,90.9945053286186,2.449489742783178,0.0,0.0,1.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,27.0,3.0,8.0,171.33884556632216,421.01781434993933,7.0,84.49852069711044,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,46.0,0.0,11.0,283.1660290359703,459.04792778096714,5.0,129.88456413292536,3.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,54.0,0.0,13.0,256.56383221335,486.89013134381764,6.928203230275509,89.88882021697692,2.0,2658.0,2.0,0.0,9.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,51.0,0.0,12.0,60.60528029800704,346.95388742598055,2.23606797749979,105.73551910309043,3.1622776601683795,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,51.0,0.0,13.0,272.9487131312401,436.5684367885521,6.782329983125268,161.3071604114337,3.605551275463989,9845.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,40.0,3.0,16.0,304.8786643896224,529.6810360962529,5.0,74.16198487095663,3.605551275463989,0.0,0.0,0.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,55.0,0.0,12.0,205.80816310341046,377.69167319388976,2.23606797749979,162.23439832538597,2.449489742783178,5551.0,1.0,1.7320508075688772,7.142857142857143,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,42.0,0.0,6.0,220.98416232843476,440.77204993057353,6.082762530298219,112.78297743897348,3.7416573867739413,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,58.0,0.0,11.0,260.0153841602454,494.37536346383604,6.324555320336759,152.11837495845134,2.449489742783178,0.0,0.0,0.0,12.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,50.0,0.0,6.0,179.7498261473429,0.0,5.916079783099616,182.07141456033125,1.7320508075688772,0.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,36.0,0.0,9.0,220.77363973083382,459.2112803492527,6.928203230275509,115.02173707608489,2.449489742783178,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,47.0,0.0,10.0,360.45249340239,0.0,7.874007874011811,138.52797551397336,1.0,0.0,0.0,1.4142135623730951,9.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,66.0,0.0,13.0,279.61938416354474,534.248069720425,6.708203932499369,119.16375287812986,2.0,3834.0,2.0,0.0,10.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,45.0,0.0,13.0,476.1029300476946,0.0,4.795831523312719,169.32217811025228,1.0,10474.0,1.0,0.0,9.285714285714286,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,27.0,0.0,9.0,180.0777609811939,0.0,6.324555320336759,86.2554346113913,2.0,6144.0,4.0,2.23606797749979,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,46.0,0.0,11.0,346.2224718298915,567.0908216502891,5.656854249492381,131.79529581893277,2.6457513110645907,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,53.0,0.0,15.0,235.92159714617057,485.6747883100378,8.366600265340756,111.22050170719426,3.3166247903554,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,44.0,3.0,13.0,226.70622904039112,550.3835026597363,5.0,124.29802894656054,3.1622776601683795,0.0,0.0,0.0,15.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,34.0,3.0,14.0,308.53038748233536,518.8053584919878,5.477225575051661,138.38352503098048,2.449489742783178,7248.0,3.0,1.7320508075688772,11.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,46.0,0.0,11.285714285714286,317.4744084174345,0.0,5.830951894845301,144.9482666333061,1.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,51.0,0.0,13.0,215.8008341040414,0.0,7.681145747868608,189.710305465992,3.1622776601683795,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,55.0,0.0,15.0,259.94037777921307,476.115532197806,6.4031242374328485,117.30302638892144,1.0,0.0,0.0,0.0,13.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,49.0,0.0,10.0,287.66125912260065,528.5196306666385,6.6332495807108,121.11977542911809,2.449489742783178,0.0,0.0,0.0,21.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,46.0,0.0,12.0,357.8072106595953,591.6815021614246,5.196152422706632,145.49914089093448,2.449489742783178,0.0,0.0,0.0,10.857142857142858,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,51.0,0.0,16.0,365.3340936731747,613.7279527608304,4.795831523312719,91.48770409186143,1.0,0.0,0.0,0.0,13.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,66.0,0.0,7.0,280.10355228022365,517.5297092921332,6.324555320336759,122.10651088291729,3.605551275463989,3894.0,4.0,0.0,13.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,30.0,0.0,11.0,298.4711041290262,0.0,6.557438524302,174.04022523543227,3.1622776601683795,44291.0,1.0,0.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,35.0,2.0,9.0,314.5123209033312,0.0,5.196152422706632,154.07790237409128,3.4641016151377544,0.0,0.0,1.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,46.0,0.0,11.0,261.00957836830435,463.2321232384473,7.211102550927978,113.6221809331259,1.0,0.0,0.0,1.7320508075688772,6.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,36.0,3.0,10.0,103.11159003720194,0.0,5.385164807134504,127.63228431709588,2.449489742783178,0.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,37.0,2.0,0.0,0.0,0.0,5.744562646538029,86.31338250816034,1.0,0.0,0.0,1.4142135623730951,11.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,46.0,0.0,7.0,196.94161571389628,388.36065712170176,3.0,102.85912696499032,3.0,0.0,0.0,1.4142135623730951,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,60.0,0.0,0.0,0.0,294.74395668104887,4.898979485566356,86.60254037844386,3.0,0.0,0.0,0.0,12.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,44.0,3.0,12.0,155.5538491969903,0.0,6.6332495807108,62.609903369994115,1.0,0.0,0.0,1.4142135623730951,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,49.0,0.0,9.0,229.4602362066247,436.428688332928,3.605551275463989,100.54849576199537,2.449489742783178,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,47.0,0.0,10.0,213.7030650224746,406.483702010302,5.830951894845301,99.19677414109796,2.8284271247461903,0.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,51.0,0.0,0.0,0.0,0.0,4.795831523312719,81.24038404635961,1.0,27503.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,41.0,0.0,14.0,315.28241308388897,497.28965402469413,6.0,128.53015210447703,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,45.0,2.0,15.0,65.35288822997802,311.01883268656627,7.0710678118654755,43.93176527297759,2.449489742783178,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,42.0,0.0,11.0,311.53490976132997,531.5919487727406,6.324555320336759,139.92855319769444,2.449489742783178,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,36.0,0.0,11.0,173.40991897812535,390.8593097266585,5.744562646538029,134.05222862750176,3.1622776601683795,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,53.0,0.0,0.0,388.0946129121462,0.0,6.928203230275509,203.64184245876388,3.3166247903554,1797.0,3.0,2.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,48.0,0.0,11.0,190.3286631067428,391.6056690090173,4.795831523312719,99.59919678390986,2.0,0.0,0.0,1.7320508075688772,12.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,47.0,0.0,13.0,354.61669447447053,413.1789650295101,6.0,137.0401401050072,2.449489742783178,4188.0,2.0,1.7320508075688772,9.857142857142858,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,45.0,0.0,12.0,183.43391180476962,424.8070150079916,6.708203932499369,81.97560612767678,2.449489742783178,0.0,0.0,1.4142135623730951,9.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,60.0,0.0,14.0,291.5304443793135,0.0,2.23606797749979,126.49110640673517,2.6457513110645907,9244.0,1.0,1.0,8.142857142857142,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45.0,0.0,14.0,191.36352839556446,398.38925688326486,8.06225774829855,109.54451150103323,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,46.0,0.0,8.0,75.76278769950325,0.0,4.358898943540674,156.46085772486356,2.0,13665.0,2.0,2.0,16.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,40.0,0.0,12.0,283.4025405672998,526.3553932468062,6.48074069840786,117.4734012447073,2.449489742783178,0.0,0.0,1.7320508075688772,8.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,53.0,0.0,11.0,277.2652159936403,481.22447984282763,3.1622776601683795,130.49904214207857,2.449489742783178,0.0,0.0,0.0,19.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,62.0,0.0,12.0,108.01851693112621,0.0,6.855654600401044,94.18067742376883,2.6457513110645907,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,60.0,0.0,13.0,218.63341791357382,492.02642205475104,4.242640687119285,94.18067742376883,2.449489742783178,990.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,44.0,0.0,12.0,340.05293705539435,553.322690660703,2.23606797749979,166.22274212634082,2.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,43.0,2.0,10.0,42.0,335.8690220904572,2.23606797749979,40.98780306383839,3.1622776601683795,0.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,49.0,0.0,14.0,310.06934708222934,524.5378918629235,6.324555320336759,126.53062870309307,2.449489742783178,0.0,0.0,1.0,12.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,58.0,0.0,13.0,192.22382786741085,464.4265280967486,4.358898943540674,96.90201236300514,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,39.0,0.0,11.0,374.5330426010501,621.0539429067334,3.0,152.2169504358828,1.0,0.0,0.0,0.0,11.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,41.0,0.0,8.0,323.16559222788555,552.1621138759884,2.23606797749979,164.2254547870092,3.0,0.0,0.0,2.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,52.0,0.0,16.0,255.47602627252522,537.4244132899063,7.810249675906654,125.73782247199925,4.123105625617661,5171.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,43.0,0.0,10.0,263.5886947499835,506.755365043134,7.280109889280518,98.4377976185977,2.0,0.0,0.0,1.4142135623730951,15.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,39.0,2.0,13.0,213.724121240444,462.6748318203617,2.449489742783178,130.0769003320728,3.3166247903554,8785.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,66.0,0.0,13.0,247.93749212251058,498.5418738681837,5.744562646538029,155.24174696260025,2.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,56.0,0.0,11.0,23.895606290697042,304.2794767972365,6.4031242374328485,75.2994023880668,3.7416573867739413,0.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,56.0,3.0,0.0,0.0,0.0,6.244997998398398,86.13942186943211,2.449489742783178,5442.0,2.0,3.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,25.0,2.0,12.0,164.03048497154424,0.0,3.1622776601683795,63.245553203367585,1.0,23451.0,2.0,2.8284271247461903,8.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,52.0,0.0,0.0,0.0,385.11686537984804,7.874007874011811,84.08329203831163,2.0,0.0,0.0,1.4142135623730951,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,47.0,0.0,11.571428571428571,241.6898839422122,460.14454250811235,5.744562646538029,149.164338901763,2.449489742783178,3099.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,47.0,0.0,11.0,236.39192637893294,425.21641548745504,8.774964387392123,131.3011804973588,3.1622776601683795,0.0,0.0,1.7320508075688772,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,41.0,2.0,13.0,256.6807355451515,0.0,7.14142842854285,89.94442728707543,3.1622776601683795,0.0,0.0,1.4142135623730951,8.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,35.0,0.0,8.0,310.30791159749697,0.0,6.782329983125268,119.66620241321273,3.872983346207417,3597.0,2.0,2.23606797749979,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,48.0,0.0,8.0,324.9107569779739,0.0,9.16515138991168,125.13992168768526,3.3166247903554,9837.0,3.0,3.0,8.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
